ID,Slide,Brain_Section,Anatomy,Coordinates,fos_num,dsRed_soma_ID,fos_intensity,Condition,Sex
2475,SlideA,BS10,LC-left,5.63,0,37,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,38,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,39,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,40,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,41,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,42,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,43,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,44,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,45,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,46,0,HFD restraint,Male
2475,SlideA,BS10,LC-left,5.63,0,47,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,1,1,0.010813031,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,2,2,0.015970423,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,3,3,0.014265421,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,4,4,0.015675343,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,5,5,0.010506069,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,6,6,0.009402786,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,7,7,0.00859325,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,8,8,0.00894576,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,9,9,0.009389442,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,10,10,0.012166994,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,11,11,0.009995031,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,12,12,0.015850987,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,13,13,0.009925645,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,14,14,0.014991519,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,15,15,0.011889599,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,16,16,0.010964949,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,17,17,0.009520046,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,18,18,0.009762165,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,19,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,20,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,21,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,22,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,23,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,24,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,25,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,26,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,27,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,28,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,29,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,30,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,31,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,32,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,33,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,34,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,35,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,36,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,37,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,38,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,39,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,40,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,41,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,42,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,43,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,44,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,45,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,46,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,47,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,48,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,49,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,50,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,51,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,52,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,53,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,54,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,55,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,56,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,57,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,58,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,59,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,60,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,61,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,62,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,63,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,64,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,65,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,66,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,67,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,68,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,69,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,70,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,71,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,72,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,73,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,74,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,75,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,76,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,77,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,78,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,79,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,80,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,81,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,82,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,83,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,84,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,85,0,HFD restraint,Male
2475,SlideA,BS10,LC-right,5.41,0,86,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,1,1,0.009346231,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,2,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,3,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,4,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,5,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,6,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,7,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,8,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,9,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,10,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,11,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,12,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,13,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,14,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,15,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,16,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,17,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,18,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,19,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,20,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,21,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,22,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,23,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,24,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,25,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,26,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,27,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,28,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,29,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,30,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,31,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,32,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,33,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,34,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,35,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,36,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,37,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,38,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,39,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,40,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,41,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,42,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,43,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,44,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,45,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,46,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,47,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,48,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,49,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,50,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,51,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,52,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,53,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,54,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,55,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,56,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,57,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,58,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,59,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,60,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,61,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,62,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,63,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,64,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,65,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,66,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,67,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,68,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,69,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,70,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,71,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,72,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.51,0,73,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,1,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,2,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,3,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,4,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,5,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,6,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,7,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,8,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,9,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,10,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,11,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,12,0,HFD restraint,Male
2475,SlideA,BS11,LC-left,5.63,0,13,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,1,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,2,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,3,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,4,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,5,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,6,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,7,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,8,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,9,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,10,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,11,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,12,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,13,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,14,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,15,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,16,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,17,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,18,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,19,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,20,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,21,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,22,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,23,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,24,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,25,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,26,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,27,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,28,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,29,0,HFD restraint,Male
2475,SlideA,BS12,LC-right,5.63,0,30,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,1,1,0.009797039,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,2,2,0.014532064,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,3,3,0.013900055,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,4,4,0.010365407,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,5,5,0.01136148,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,6,6,0.010418794,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,7,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,8,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,9,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,10,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,11,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,12,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,13,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,14,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,15,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,16,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,17,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,18,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,19,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,20,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,21,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,22,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,23,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,24,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,25,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,26,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,27,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,28,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,29,0,HFD restraint,Male
2475,SlideA,BS9,SubC-left,5.09,0,30,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,1,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,2,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,3,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,4,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,5,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,6,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,7,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,8,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,9,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,10,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,11,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,12,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,13,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,14,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,15,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,16,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,17,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,18,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,19,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,20,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,21,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,22,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,23,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,24,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,25,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,26,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,27,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,28,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,29,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,30,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,31,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,32,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,33,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,34,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,35,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,36,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,37,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,38,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,39,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,40,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,41,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,42,0,HFD restraint,Male
2475,SlideA,BS9,SubC-right,5.19,0,43,0,HFD restraint,Male
2476,SlideA,BS10,LC-left,5.33,1,1,0.018739535,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,2,2,0.01169857,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,3,3,0.021709993,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,4,4,0.010751996,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,5,5,0.013321851,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,6,6,0.014857481,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,7,7,0.013988647,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,8,8,0.00912803,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,9,9,0.028016714,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,10,10,0.012696738,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,11,11,0.010041154,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,12,12,0.007865557,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,13,13,0.012513299,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,14,14,0.008564669,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,15,15,0.012245311,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,16,16,0.017538867,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,17,17,0.009564385,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,18,18,0.011494775,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,19,19,0.009492022,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,20,20,0.011722832,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,21,21,0.013303118,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,22,22,0.010424623,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,23,23,0.008980719,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,24,24,0.014619565,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,25,25,0.009758082,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,26,26,0.009233314,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,27,27,0.019275722,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,28,28,0.009107513,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,29,29,0.010671522,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,30,30,0.010340746,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,31,31,0.012974406,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,32,32,0.010914729,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,33,33,0.011538351,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,34,34,0.013002494,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,35,35,0.009498127,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,36,36,0.011289715,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,37,37,0.011930671,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,38,38,0.011134174,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,39,39,0.010677967,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,40,40,0.009121111,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,41,41,0.008919029,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,42,42,0.00818195,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,43,43,0.011298868,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,44,44,0.014936809,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,45,45,0.01153882,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,46,46,0.012438716,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,47,47,0.009350311,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,48,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,49,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,50,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,51,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,52,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,53,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,54,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,55,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,56,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,57,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,58,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,59,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,60,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,61,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,62,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,63,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,64,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,65,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,66,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,67,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,68,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,69,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,70,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,71,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,72,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,73,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,74,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,75,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,76,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,77,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,78,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,79,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,80,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,81,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,82,0,SD restraint,Male
2476,SlideA,BS10,LC-left,5.33,0,83,0,SD restraint,Male
